n,r2,pearson_r,rmse,mae,bias,pbias,obs_mean,pred_mean,obs_sd,pred_sd,nrmse_pct,slope,intercept,ccc,nse,willmott_d,year
69564,0.9263729594931606,0.9632171843024867,0.7204704432452734,0.5458245649321181,0.08630025891484211,1.86505233740086,4.627229873619005,4.7135301325338474,2.6552015742616244,2.5072982287138808,15.570232361976561,0.909562860868669,0.5047736907879703,0.9611005504915803,0.9263729594931606,0.980209315246842,1995
69564,0.9378136638443288,0.9748223243898251,0.7919117692797878,0.5545832956815238,-0.17924143300235842,-4.209210843632688,4.258314436148966,4.079073003146608,3.1756257319745917,2.7897688682036645,18.59683640449901,0.856375782961576,0.4323556437929585,0.9649642187014893,0.9378136638443288,0.9821913109064404,1996
69564,0.905511619465302,0.9527399648501599,0.7561856783359272,0.567566207348255,0.09958923244810826,2.2923481025404886,4.344420131381389,4.444009363829497,2.46002343907738,2.4021302695692968,17.40590586241216,0.9303185783682169,0.40231460336850916,0.9516714508948715,0.905511619465302,0.9753001945784399,1997
69564,0.8977532126036086,0.9564855422975328,0.938988034839788,0.6686434063844742,-0.38375029331411076,-7.829392025669086,4.901406035819443,4.517655742505333,2.936535277984948,2.791687799411196,19.157523942674196,0.9093059561598479,0.06077804057689045,0.9467702713315123,0.8977532126036086,0.9727353460072143,1998
69564,0.9374727305117397,0.970781427263436,0.7662019451142659,0.5615876375532988,-0.15873506469657947,-3.20258537311933,4.956466298413488,4.797731233716909,3.064139393249725,2.828936240955364,15.458633207281544,0.8962643043204696,0.3554274148814957,0.9662935924327423,0.9374727305117397,0.9828743876401345,1999
69564,0.90643686611919,0.9550442032263561,0.7834758808304275,0.5705575647034905,-0.18388659976365807,-3.4748383244583954,5.291946922230388,5.108060322466731,2.5613755013271873,2.3879053538083057,14.805059316434285,0.8903634647969922,0.3963041252679089,0.9500807608682773,0.90643686611919,0.9744590021549749,2000
69564,0.9240510534546407,0.9664820686729895,0.7214765489691535,0.5390026928036231,-0.2484397968931419,-5.256359682336545,4.72646112342727,4.478021326534128,2.6179499659378713,2.446149986725731,15.264624634127818,0.9030577857541837,0.20975380995867168,0.9596459389054848,0.9240510534546407,0.9794581788484745,2001
69564,0.9345658121568916,0.9676826112412984,0.6364915412163106,0.47760407297819685,0.10604642720130553,3.309863667260305,3.203951517709611,3.3099979449109167,2.488228603285905,2.39478526094235,19.865829357846067,0.9313421008063997,0.32602300752539637,0.9660631897911762,0.9345658121568916,0.9827610841680502,2002
69564,0.9387319543044399,0.9693830443351339,0.6466652305401593,0.4666725265046506,-0.0768520722173094,-1.9304752697736678,3.980992319384628,3.9041402471673186,2.6125372831861577,2.5056270813871993,16.243820099610726,0.9297139695405494,0.20295607520180245,0.9681011226236909,0.9387319543044399,0.9838081662635791,2003
69564,0.9418276398839182,0.9708159577422514,0.6323935477415938,0.46489478297436065,-0.05533427957726638,-1.3420924969812607,4.122985539501083,4.067651259923816,2.621978270843139,2.5835090509541696,15.338243165852067,0.9565723108877358,0.12371745464655161,0.9704906107691197,0.9418276398839182,0.9850386846309113,2004
69564,0.9505788148802857,0.9778010478068052,0.6857149941256049,0.48041117489406465,-0.027791813434071704,-0.7356627130576161,3.7777928581647564,3.7500010447306846,3.084516290399299,2.7886474095615195,18.151206799060013,0.8840097124855834,0.41039546635436686,0.9728072626718498,0.9505788148802857,0.9862268250659656,2005
69564,0.9098836603555976,0.9570259387484658,0.770435597645401,0.5603811838001409,0.1796576462295775,4.61957436523569,3.8890519347751944,4.0687095810047715,2.5664604106918563,2.370482778311596,19.810370511031397,0.8839464254931398,0.6309960247030575,0.9514984424733586,0.9098836603555976,0.9752074630515984,2006
69564,0.9466641341534431,0.9733488904642966,0.6548567843564249,0.4820983218234031,-0.015061174541905451,-0.35395493850996385,4.255110722655302,4.240049548113396,2.835545733855432,2.6841163244909465,15.389888231810264,0.9213681920651297,0.31952587454352904,0.9718703409919063,0.9466641341534431,0.9857454989163911,2007
69564,0.9515113212475732,0.977781817141106,0.685057686302524,0.4928404841711067,-0.010217767720128976,-0.25258113850183755,4.045340749010299,4.03512298129017,3.1110498368622754,2.832418360004699,16.934486581139666,0.890209837892685,0.4339208488930432,0.9734876388791602,0.9515113212475732,0.9865796457073417,2008
69564,0.9389242013664627,0.9693076272639042,0.6340562543013717,0.47967249906014753,-0.0005766351859206664,-0.01515678206730289,3.8044697308449007,3.80389309565898,2.5656252049069286,2.551431148332082,16.666087501255,0.9639450328859346,0.13659339584615182,0.9692926863519622,0.9389242013664627,0.9844222831417695,2009
69564,0.8851475243978242,0.9623382734217701,1.1846529324162227,0.8978380483023205,-0.5348731052775441,-9.34661163038486,5.722641813197066,5.187768707919522,3.4955937441899083,2.9010672323486495,20.701154660497494,0.7986649009482838,0.6172955510199802,0.9329204155938591,0.8851475243978242,0.9655117322064217,2010
69564,0.9056649706043304,0.9627302494784398,0.8616564585287162,0.5911717825826744,-0.30216259070670004,-5.232935077620331,5.774246884868827,5.472084294162126,2.805418477280015,2.426219326981672,14.9224041803036,0.8326011812038618,0.6644395172576232,0.9463864593982949,0.9056649706043304,0.9725195522617759,2011
69564,0.9443928200956265,0.9723289806585103,0.6532012320178192,0.490962320989795,-0.051663411967017216,-1.1831634636719026,4.366548964137364,4.314885552170346,2.770011422355827,2.6209718722973507,14.959210062284573,0.9200131408693306,0.2976031249146087,0.970665647642569,0.9443928200956265,0.9851304151234281,2012
69564,0.9567643070530663,0.9787922337006841,0.5898105844625688,0.42900907990232057,-0.015347420187351805,-0.3912162163143021,3.923002050360236,3.907654630172884,2.836555921940226,2.6764870761378594,15.034674386887168,0.923558299507127,0.28453352757920825,0.9771282352338262,0.9567643070530663,0.9884384114045363,2013
69564,0.9314074100471742,0.965190025203661,0.6723587351361481,0.49966645018607214,-0.033122054225319136,-0.8048590419601717,4.115261492826489,4.082139438601169,2.567216236231331,2.4669855334342037,16.33817769072923,0.9275065324017647,0.2652075214631684,0.964341657146192,0.9314074100471742,0.9818785255038819,2014
